Gene,Importance
ENSG00000211659,0.0009707994965164734
ENSG00000237541,0.0009459952969091635
ENSG00000211598,0.0009431711702011633
ENSG00000211947,0.0009329101657172013
ENSG00000237111,0.0009030027763823461
ENSG00000263934,0.0008972593900860645
ENSG00000211976,0.0008926789424710104
ENSG00000211640,0.0008578803556390403
ENSG00000134184,0.0008477742503394987
ENSG00000211966,0.0008446730338407656
ENSG00000211952,0.0008441184437186718
ENSG00000105369,0.0008438717762627504
ENSG00000211653,0.0008241688662005727
ENSG00000211945,0.000808265334798341
ENSG00000211655,0.0008035401113360196
ENSG00000211938,0.0007954455034843522
ENSG00000270550,0.0007921887576758924
ENSG00000232216,0.0007865487546875316
ENSG00000211593,0.0007856535497157814
ENSG00000211967,0.0007680526242891268
ENSG00000164308,0.0007584967216513047
ENSG00000211651,0.000746885113706448
ENSG00000211658,0.0007367776200302024
ENSG00000211949,0.0007362951224915168
ENSG00000241294,0.0007263204448530881
ENSG00000241351,0.0007231527467913124
ENSG00000211679,0.0007204965041677424
ENSG00000211670,0.0007164377900593248
ENSG00000226278,0.0007129741015604485
ENSG00000240041,0.0007077850331753078
ENSG00000280411,0.0006946114434378307
ENSG00000211955,0.000688057711040566
ENSG00000211950,0.0006875192426853124
ENSG00000211652,0.0006810971403429245
ENSG00000211970,0.0006802324626129354
ENSG00000224373,0.0006659378474453867
ENSG00000282431,0.0006588880357521789
ENSG00000240382,0.0006558452106802793
ENSG00000254395,0.000647375380114615
ENSG00000211669,0.0006449142291074421
ENSG00000274576,0.0006427970034487458
ENSG00000211896,0.0006265807700319811
ENSG00000278196,0.0006257671847988498
ENSG00000243238,0.0006248081900729595
ENSG00000240864,0.000623125808348073
ENSG00000211663,0.00062026054504987
ENSG00000211951,0.0006134635509220704
ENSG00000211664,0.0006103119139172824
ENSG00000211937,0.0006061391895910266
ENSG00000211972,0.0006001130005717831
ENSG00000211668,0.0005742254974392702
ENSG00000211933,0.0005732174315801813
ENSG00000223350,0.0005681919494567741
ENSG00000241755,0.0005651026042223355
ENSG00000211973,0.0005608356424074277
ENSG00000282122,0.0005586771697557875
ENSG00000231475,0.0005569252801383679
ENSG00000281990,0.0005515389653904957
ENSG00000211974,0.0005504513999472751
ENSG00000211638,0.0005490532215970627
ENSG00000211660,0.0005439443864606636
ENSG00000211649,0.0005413665992050416
ENSG00000211642,0.0005411516604246109
ENSG00000211946,0.0005288329147786319
ENSG00000211959,0.0005270629007285068
ENSG00000211637,0.0005186575606512275
ENSG00000211964,0.0005178889388943009
ENSG00000243290,0.0005173257566173522
ENSG00000211648,0.0005151234484294013
ENSG00000211650,0.0005151174776131655
ENSG00000211965,0.0005135180829064484
ENSG00000211941,0.0005111490317758304
ENSG00000251039,0.0005086394990006848
ENSG00000211685,0.000503105305406613
ENSG00000282639,0.0005020058258818473
ENSG00000239855,0.0004997859206229948
ENSG00000211935,0.0004956553253709845
ENSG00000211968,0.000489099086183828
ENSG00000211625,0.00047687994508759275
ENSG00000211666,0.0004750177583314684
ENSG00000211900,0.0004717943042025658
ENSG00000211942,0.0004678090443783484
ENSG00000244575,0.00045776843786754094
ENSG00000243264,0.000454318579615108
ENSG00000211639,0.0004383245369307072
ENSG00000276775,0.0004379214395168477
ENSG00000211934,0.0003721515425838238
ENSG00000211943,0.00036774444601315385
ENSG00000240671,0.0003626812988281045
ENSG00000282651,0.0003580259280000799
