Gene,Importance
ENSG00000186340,4.617367098836897e-05
ENSG00000227097,4.61009802651159e-05
ENSG00000243955,4.442604090073569e-05
ENSG00000113389,4.435160436350282e-05
ENSG00000225972,4.429022706002531e-05
ENSG00000237988,4.386378580824274e-05
ENSG00000159212,4.3746368164225835e-05
ENSG00000130600,4.302553077343363e-05
ENSG00000107611,4.122187356120636e-05
ENSG00000186897,4.0502559185808334e-05
ENSG00000233456,3.979672149541965e-05
ENSG00000167711,3.970730806553364e-05
ENSG00000165449,3.9584572484118886e-05
ENSG00000258586,3.825196949199773e-05
ENSG00000243264,3.804611349580009e-05
ENSG00000287627,3.716364718515132e-05
ENSG00000230076,3.691244353707828e-05
ENSG00000163710,3.6673381308419226e-05
ENSG00000188783,3.609128316027433e-05
ENSG00000130427,3.5822467061638236e-05
ENSG00000163295,3.557738099286402e-05
ENSG00000257017,3.499395768590311e-05
ENSG00000044012,3.4973990496571344e-05
ENSG00000013588,3.354726468600927e-05
ENSG00000142102,3.327364274641248e-05
ENSG00000162551,3.317370148193771e-05
ENSG00000189292,3.2047709035690505e-05
ENSG00000255774,3.194737751482302e-05
ENSG00000211976,3.184309818853752e-05
ENSG00000165376,3.1710575226891184e-05
ENSG00000229807,3.1636915556314776e-05
ENSG00000243466,3.1109216929799715e-05
ENSG00000101198,3.09096255803566e-05
ENSG00000108821,3.011351708139384e-05
ENSG00000100079,3.001833008174881e-05
ENSG00000255026,3.001495394409316e-05
ENSG00000142319,2.9927014424285547e-05
ENSG00000012223,2.972623262991909e-05
ENSG00000127831,2.9100424110933387e-05
ENSG00000281990,2.8255785994475627e-05
ENSG00000253451,2.7875143278467863e-05
ENSG00000175084,2.753443968555401e-05
ENSG00000173432,2.72951140248103e-05
ENSG00000253574,2.698667546819335e-05
ENSG00000281162,2.681086721109193e-05
ENSG00000164932,2.6568778134258766e-05
ENSG00000124875,2.589028648146323e-05
ENSG00000113249,2.5617998143294185e-05
ENSG00000142484,2.5533312421328673e-05
ENSG00000004799,2.5479354399899148e-05
ENSG00000101443,2.493228563181781e-05
ENSG00000214978,2.489573996038652e-05
ENSG00000163581,2.3913871358312567e-05
ENSG00000211972,2.3630358414443848e-05
ENSG00000163631,2.3162347446503168e-05
ENSG00000067048,2.2945456917178885e-05
ENSG00000079689,2.2549342582576386e-05
ENSG00000125255,2.2171760816679678e-05
ENSG00000178772,2.169898631089387e-05
ENSG00000251076,2.1320616579279694e-05
ENSG00000074276,2.0935981191668698e-05
ENSG00000211669,2.085199094601927e-05
ENSG00000160282,2.0706482034743106e-05
ENSG00000211951,2.0674902376065156e-05
ENSG00000168065,2.052528744769729e-05
ENSG00000113083,2.0376024716618376e-05
ENSG00000237609,2.0257156655011028e-05
ENSG00000167748,2.0198781853357748e-05
ENSG00000090382,2.0195014797953453e-05
ENSG00000164363,1.974447759053274e-05
ENSG00000211904,1.9515962037229622e-05
ENSG00000270550,1.9314660433655496e-05
ENSG00000113492,1.930563520243795e-05
ENSG00000122194,1.9240282932905605e-05
ENSG00000170323,1.895919768896517e-05
ENSG00000162998,1.889576312951709e-05
ENSG00000172828,1.8863282636617153e-05
ENSG00000158104,1.86111321192856e-05
ENSG00000199629,1.8329172995783355e-05
ENSG00000116882,1.8157986260913015e-05
ENSG00000164266,1.8056634166417307e-05
ENSG00000166825,1.8007072606770625e-05
ENSG00000244437,1.7766216755615354e-05
ENSG00000128285,1.7195611473705543e-05
ENSG00000213373,1.7099590494174638e-05
ENSG00000214510,1.655449214006944e-05
ENSG00000253755,1.644901640781696e-05
ENSG00000124568,1.6318654162995137e-05
ENSG00000171747,1.626004869225451e-05
ENSG00000166482,1.60114809681486e-05
ENSG00000198744,1.59753768622559e-05
ENSG00000211959,1.5634600242338272e-05
ENSG00000019505,1.5535865925683093e-05
ENSG00000211898,1.5417675684812705e-05
ENSG00000239855,1.5401866337473003e-05
ENSG00000006747,1.5280010404664173e-05
ENSG00000129824,1.517081803407625e-05
ENSG00000163586,1.5075345390302071e-05
ENSG00000131482,1.5028802962516345e-05
ENSG00000228232,1.4885729503456702e-05
ENSG00000257335,1.4885190322479862e-05
ENSG00000157005,1.438005379003165e-05
ENSG00000259092,1.4342532903309762e-05
ENSG00000197444,1.4164619927115384e-05
ENSG00000172724,1.3662431905340337e-05
ENSG00000140839,1.3598379320790108e-05
ENSG00000167434,1.3585810473659002e-05
ENSG00000211895,1.3513814895612802e-05
ENSG00000060566,1.3136687748109291e-05
ENSG00000124107,1.2900613723445018e-05
ENSG00000187783,1.2826033554673121e-05
ENSG00000178828,1.2697449116055962e-05
ENSG00000204872,1.2689358311143099e-05
ENSG00000105825,1.2380068740846142e-05
ENSG00000211650,1.2282115083891439e-05
ENSG00000241294,1.1691345567421263e-05
ENSG00000211956,1.1536762267856435e-05
ENSG00000211640,1.1500097859779523e-05
ENSG00000211967,1.1349647055908053e-05
ENSG00000211638,1.1132647755672263e-05
ENSG00000158296,1.1116681924389793e-05
ENSG00000152207,1.1076174589764013e-05
ENSG00000211934,1.083482591432832e-05
ENSG00000137673,1.0364164707239024e-05
ENSG00000211937,1.028934149173095e-05
ENSG00000231475,1.0232215479295578e-05
ENSG00000278196,1.0123365574763655e-05
ENSG00000274312,9.831207746741631e-06
ENSG00000143839,9.787132958107797e-06
ENSG00000211892,9.677122448711251e-06
ENSG00000211966,9.28118383442934e-06
ENSG00000145321,9.183251137454298e-06
ENSG00000038427,9.096837551467536e-06
ENSG00000010932,8.635321954904812e-06
ENSG00000211598,8.590273474297204e-06
ENSG00000131094,8.556218398886152e-06
ENSG00000114455,8.316195600527679e-06
ENSG00000211950,8.21990919122229e-06
ENSG00000211653,8.01706072129322e-06
ENSG00000244575,7.956097348713742e-06
ENSG00000183239,7.882182463712537e-06
ENSG00000112299,7.83635217452457e-06
ENSG00000129009,7.671495031152167e-06
ENSG00000276775,7.664423002061258e-06
ENSG00000119125,7.656201049003982e-06
ENSG00000223350,7.626347438351066e-06
ENSG00000127129,7.484126367750386e-06
ENSG00000213058,7.443371306892295e-06
ENSG00000171303,7.397149240207278e-06
ENSG00000282651,7.207083653041016e-06
ENSG00000211685,7.165459347210141e-06
ENSG00000240382,7.158971341575652e-06
ENSG00000282639,7.063471098938104e-06
ENSG00000006611,6.809459876880755e-06
ENSG00000265465,6.7805778375903116e-06
ENSG00000106366,6.605462655738424e-06
ENSG00000198074,6.475481187513687e-06
ENSG00000211452,6.228650896534093e-06
ENSG00000211941,5.824800910125145e-06
ENSG00000211625,5.695069566388977e-06
ENSG00000241119,5.641878283365652e-06
ENSG00000137251,5.5885958087096715e-06
ENSG00000263301,5.545562774698813e-06
ENSG00000282122,5.386854525919946e-06
ENSG00000211945,4.984160386221817e-06
ENSG00000115590,4.9137071385372056e-06
ENSG00000211973,4.869657868995464e-06
ENSG00000211651,4.821799200501902e-06
ENSG00000187048,4.799340583106324e-06
ENSG00000211648,4.635478679863932e-06
ENSG00000123358,4.496022804411016e-06
ENSG00000211938,4.281417112299465e-06
ENSG00000148346,4.132366201871075e-06
ENSG00000211943,4.1029454043399746e-06
ENSG00000211642,3.7148327245513406e-06
ENSG00000167588,3.703051547537261e-06
ENSG00000104537,3.672512345837422e-06
ENSG00000211592,3.662920822578004e-06
ENSG00000180745,3.6470772978823656e-06
ENSG00000239951,3.4826396543003024e-06
ENSG00000100170,3.466816993926438e-06
ENSG00000243238,3.3539737437393477e-06
ENSG00000211593,3.045087577937625e-06
ENSG00000081800,3.0261517837351463e-06
ENSG00000120738,2.9814144214547386e-06
ENSG00000233913,2.9139291541464764e-06
ENSG00000134184,2.8515472813605498e-06
ENSG00000282431,2.684204732770046e-06
ENSG00000132465,2.638868917396154e-06
ENSG00000145423,2.5664282302872236e-06
ENSG00000163739,2.529925110728532e-06
ENSG00000100985,2.476357458303829e-06
ENSG00000211668,2.457824375731163e-06
ENSG00000274576,2.2446007018828353e-06
ENSG00000211962,2.1356082752776997e-06
ENSG00000162365,2.1304102172295295e-06
ENSG00000156234,2.130305453518284e-06
ENSG00000139540,1.9931156439416195e-06
ENSG00000204444,1.9775461003257143e-06
ENSG00000244067,1.954037905901452e-06
ENSG00000129988,1.938551209753615e-06
ENSG00000175785,1.9368862894380564e-06
ENSG00000137077,1.7815534836735885e-06
ENSG00000196549,1.6742654935083365e-06
ENSG00000164308,1.4903155090122345e-06
ENSG00000211935,1.3831569931844324e-06
ENSG00000211663,1.2374513758511842e-06
ENSG00000211637,1.1911479285365377e-06
ENSG00000133110,1.1533498535630808e-06
ENSG00000140284,1.1518993207545797e-06
ENSG00000211899,9.648239942994076e-07
ENSG00000099834,7.514360577114278e-07
ENSG00000287649,7.499435733398741e-07
ENSG00000211933,7.482896629285276e-07
ENSG00000146678,7.462616753677807e-07
ENSG00000211890,6.528087408945032e-07
ENSG00000138207,6.263021415430298e-07
ENSG00000242887,6.218960193657272e-07
ENSG00000224650,6.04925899746192e-07
ENSG00000240864,5.91674204419539e-07
ENSG00000211662,5.515024408314974e-07
ENSG00000243290,5.454275929762366e-07
ENSG00000116771,5.420172999375098e-07
ENSG00000145721,5.358050355634857e-07
ENSG00000171759,5.342078825465716e-07
ENSG00000240041,5.272591181085358e-07
ENSG00000211660,5.218923681713441e-07
ENSG00000211679,4.6473607291839517e-07
ENSG00000143320,4.552764374939393e-07
ENSG00000272027,4.466692312593364e-07
ENSG00000211900,4.371547578588244e-07
ENSG00000211639,4.0112382466482137e-07
ENSG00000124564,3.8832623968831575e-07
ENSG00000162897,6.432156597122638e-08
ENSG00000215808,0.0
ENSG00000214263,0.0
ENSG00000215644,0.0
ENSG00000211632,0.0
ENSG00000211611,0.0
ENSG00000101255,0.0
ENSG00000101850,0.0
ENSG00000101463,0.0
ENSG00000101825,0.0
ENSG00000213901,0.0
ENSG00000090104,0.0
ENSG00000204323,0.0
ENSG00000204291,0.0
ENSG00000204262,0.0
ENSG00000204252,0.0
ENSG00000100665,0.0
ENSG00000100450,0.0
ENSG00000100385,0.0
ENSG00000211599,0.0
ENSG00000211595,0.0
ENSG00000211594,0.0
ENSG00000091879,0.0
ENSG00000101210,0.0
ENSG00000092068,0.0
ENSG00000092621,0.0
ENSG00000211513,0.0
ENSG00000211445,0.0
ENSG00000210741,0.0
ENSG00000210195,0.0
ENSG00000209082,0.0
ENSG00000207650,0.0
ENSG00000207554,0.0
ENSG00000207425,0.0
ENSG00000211649,0.0
ENSG00000094963,0.0
ENSG00000091986,0.0
ENSG00000213025,0.0
ENSG00000100024,0.0
ENSG00000099812,0.0
ENSG00000099194,0.0
ENSG00000213088,0.0
ENSG00000096696,0.0
ENSG00000096060,0.0
ENSG00000095713,0.0
ENSG00000095303,0.0
ENSG00000211752,0.0
ENSG00000211952,0.0
ENSG00000204531,0.0
ENSG00000213144,0.0
ENSG00000211947,0.0
ENSG00000211946,0.0
ENSG00000088340,0.0
ENSG00000088386,0.0
ENSG00000211942,0.0
ENSG00000088836,0.0
ENSG00000211905,0.0
ENSG00000211897,0.0
ENSG00000211896,0.0
ENSG00000088882,0.0
ENSG00000211893,0.0
ENSG00000211949,0.0
ENSG00000101187,0.0
ENSG00000101104,0.0
ENSG00000221539,0.0
ENSG00000100979,0.0
ENSG00000211751,0.0
ENSG00000211955,0.0
ENSG00000211747,0.0
ENSG00000211677,0.0
ENSG00000211673,0.0
ENSG00000211670,0.0
ENSG00000211964,0.0
ENSG00000211965,0.0
ENSG00000100292,0.0
ENSG00000211968,0.0
ENSG00000211664,0.0
ENSG00000211970,0.0
ENSG00000211659,0.0
ENSG00000211974,0.0
ENSG00000211658,0.0
ENSG00000211655,0.0
ENSG00000212388,0.0
ENSG00000211772,0.0
ENSG00000211771,0.0
ENSG00000211753,0.0
ENSG00000100342,0.0
ENSG00000211666,0.0
ENSG00000186810,0.0
ENSG00000186715,0.0
ENSG00000186529,0.0
ENSG00000186462,0.0
ENSG00000186335,0.0
ENSG00000186115,0.0
ENSG00000185986,0.0
ENSG00000185818,0.0
ENSG00000185585,0.0
ENSG00000185567,0.0
ENSG00000185499,0.0
ENSG00000185290,0.0
ENSG00000188536,0.0
ENSG00000188389,0.0
ENSG00000188176,0.0
ENSG00000091583,0.0
ENSG00000105967,0.0
ENSG00000106066,0.0
ENSG00000189058,0.0
ENSG00000189221,0.0
ENSG00000189334,0.0
ENSG00000187134,0.0
ENSG00000187193,0.0
ENSG00000188042,0.0
ENSG00000187546,0.0
ENSG00000187642,0.0
ENSG00000187714,0.0
ENSG00000187730,0.0
ENSG00000187837,0.0
ENSG00000187867,0.0
ENSG00000187955,0.0
ENSG00000188029,0.0
ENSG00000187474,0.0
ENSG00000185100,0.0
ENSG00000185274,0.0
ENSG00000182795,0.0
ENSG00000183160,0.0
ENSG00000183549,0.0
ENSG00000183691,0.0
ENSG00000183715,0.0
ENSG00000186827,0.0
ENSG00000183837,0.0
ENSG00000183844,0.0
ENSG00000183878,0.0
ENSG00000184221,0.0
ENSG00000184349,0.0
ENSG00000184363,0.0
ENSG00000184557,0.0
ENSG00000184731,0.0
ENSG00000183742,0.0
ENSG00000186867,0.0
ENSG00000186868,0.0
ENSG00000186918,0.0
ENSG00000106384,0.0
ENSG00000106538,0.0
ENSG00000106541,0.0
ENSG00000106565,0.0
ENSG00000184985,0.0
ENSG00000106772,0.0
ENSG00000106809,0.0
ENSG00000106819,0.0
ENSG00000106927,0.0
ENSG00000107295,0.0
ENSG00000107485,0.0
ENSG00000107562,0.0
ENSG00000107796,0.0
ENSG00000106624,0.0
ENSG00000198768,0.0
ENSG00000198758,0.0
ENSG00000198743,0.0
ENSG00000198734,0.0
ENSG00000198732,0.0
ENSG00000198729,0.0
ENSG00000203747,0.0
ENSG00000203685,0.0
ENSG00000200879,0.0
ENSG00000200795,0.0
ENSG00000200345,0.0
ENSG00000200087,0.0
ENSG00000104413,0.0
ENSG00000103569,0.0
ENSG00000103485,0.0
ENSG00000105894,0.0
ENSG00000204610,0.0
ENSG00000204653,0.0
ENSG00000204876,0.0
ENSG00000204894,0.0
ENSG00000205362,0.0
ENSG00000205364,0.0
ENSG00000205929,0.0
ENSG00000103460,0.0
ENSG00000207020,0.0
ENSG00000207037,0.0
ENSG00000102265,0.0
ENSG00000102287,0.0
ENSG00000102575,0.0
ENSG00000102678,0.0
ENSG00000102755,0.0
ENSG00000103257,0.0
ENSG00000206685,0.0
ENSG00000198049,0.0
ENSG00000198398,0.0
ENSG00000198417,0.0
ENSG00000198502,0.0
ENSG00000198523,0.0
ENSG00000198569,0.0
ENSG00000198692,0.0
ENSG00000198796,0.0
ENSG00000104833,0.0
ENSG00000105357,0.0
ENSG00000105366,0.0
ENSG00000105369,0.0
ENSG00000105374,0.0
ENSG00000105664,0.0
ENSG00000105767,0.0
ENSG00000105877,0.0
ENSG00000104808,0.0
ENSG00000198829,0.0
ENSG00000198848,0.0
ENSG00000198851,0.0
ENSG00000198889,0.0
ENSG00000198944,0.0
ENSG00000199038,0.0
ENSG00000199161,0.0
ENSG00000197696,0.0
ENSG00000199753,0.0
ENSG00000196482,0.0
ENSG00000196611,0.0
ENSG00000196735,0.0
ENSG00000196878,0.0
ENSG00000197253,0.0
ENSG00000197457,0.0
ENSG00000197635,0.0
ENSG00000199550,0.0
ENSG00000059804,0.0
ENSG00000058085,0.0
ENSG00000056736,0.0
ENSG00000052344,0.0
ENSG00000050555,0.0
ENSG00000049540,0.0
ENSG00000049323,0.0
ENSG00000265962,0.0
ENSG00000265660,0.0
ENSG00000265408,0.0
ENSG00000265158,0.0
ENSG00000263961,0.0
ENSG00000263934,0.0
ENSG00000263834,0.0
ENSG00000263045,0.0
ENSG00000184661,0.0
ENSG00000261399,0.0
ENSG00000261175,0.0
ENSG00000260457,0.0
ENSG00000260318,0.0
ENSG00000260314,0.0
ENSG00000259347,0.0
ENSG00000269985,0.0
ENSG00000269933,0.0
ENSG00000266124,0.0
ENSG00000266019,0.0
ENSG00000046889,0.0
ENSG00000043039,0.0
ENSG00000042062,0.0
ENSG00000041982,0.0
ENSG00000039537,0.0
ENSG00000262902,0.0
ENSG00000074527,0.0
ENSG00000073756,0.0
ENSG00000073754,0.0
ENSG00000073060,0.0
ENSG00000071909,0.0
ENSG00000070404,0.0
ENSG00000069535,0.0
ENSG00000256618,0.0
ENSG00000256540,0.0
ENSG00000256235,0.0
ENSG00000255750,0.0
ENSG00000255746,0.0
ENSG00000255462,0.0
ENSG00000254695,0.0
ENSG00000254416,0.0
ENSG00000061656,0.0
ENSG00000254122,0.0
ENSG00000253998,0.0
ENSG00000253888,0.0
ENSG00000253838,0.0
ENSG00000253368,0.0
ENSG00000253313,0.0
ENSG00000252743,0.0
ENSG00000258548,0.0
ENSG00000257989,0.0
ENSG00000257845,0.0
ENSG00000257642,0.0
ENSG00000066294,0.0
ENSG00000064300,0.0
ENSG00000062096,0.0
ENSG00000062038,0.0
ENSG00000254395,0.0
ENSG00000275395,0.0
ENSG00000275302,0.0
ENSG00000274816,0.0
ENSG00000008394,0.0
ENSG00000000971,0.0
ENSG00000002933,0.0
ENSG00000287609,0.0
ENSG00000287560,0.0
ENSG00000287498,0.0
ENSG00000286785,0.0
ENSG00000282420,0.0
ENSG00000282221,0.0
ENSG00000282173,0.0
ENSG00000282164,0.0
ENSG00000282133,0.0
ENSG00000038945,0.0
ENSG00000009950,0.0
ENSG00000132386,0.0
ENSG00000132329,0.0
ENSG00000003436,0.0
ENSG00000286546,0.0
ENSG00000286403,0.0
ENSG00000286396,0.0
ENSG00000286144,0.0
ENSG00000286085,0.0
ENSG00000286025,0.0
ENSG00000285933,0.0
ENSG00000285417,0.0
ENSG00000284652,0.0
ENSG00000284377,0.0
ENSG00000278030,0.0
ENSG00000010319,0.0
ENSG00000036828,0.0
ENSG00000036672,0.0
ENSG00000026751,0.0
ENSG00000026297,0.0
ENSG00000026025,0.0
ENSG00000025708,0.0
ENSG00000274373,0.0
ENSG00000273445,0.0
ENSG00000273335,0.0
ENSG00000273179,0.0
